,Income,Location,Age,Sex,Year,count,percentage,cumulative_percent
274,>250k,"Halifax, Nova Scotia",35 to 44 years,Females,2016,70.0,0.0026595744680851063,1.0
275,$100-<125k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,860.0,0.030714285714285715,0.030714285714285715
276,$125-<150k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,860.0,0.030714285714285715,0.06142857142857143
277,$150-<175k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,195.0,0.0069642857142857145,0.06839285714285714
278,$175-<200k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,195.0,0.0069642857142857145,0.07535714285714286
279,$200-225k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,60.0,0.002142857142857143,0.0775
280,$25-<50k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,8920.0,0.31857142857142856,0.3960714285714286
281,$50-<75k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,5640.0,0.20142857142857143,0.5975
282,$75-<100k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,3560.0,0.12714285714285714,0.7246428571428571
283,0-<25k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,7510.0,0.26821428571428574,0.9928571428571429
284,225-250k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,60.0,0.002142857142857143,0.995
285,>250k,"Halifax, Nova Scotia",45 to 54 years,Females,2016,140.0,0.005,1.0
286,$100-<125k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,635.0,0.023791682278006744,0.023791682278006744
287,$125-<150k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,635.0,0.023791682278006744,0.04758336455601349
288,$150-<175k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,165.0,0.006182090670663169,0.05376545522667666
289,$175-<200k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,165.0,0.006182090670663169,0.05994754589733983
290,$200-225k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,55.0,0.0020606968902210565,0.06200824278756089
291,$25-<50k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,8740.0,0.3274634694642188,0.3894717122517797
292,$50-<75k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,4600.0,0.172349194454852,0.5618209067066317
293,$75-<100k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,2100.0,0.07868115399025852,0.6405020606968902
294,0-<25k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,9420.0,0.35294117647058826,0.9934432371674784
295,225-250k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,55.0,0.0020606968902210565,0.9955039340576994
296,>250k,"Halifax, Nova Scotia",55 to 64 years,Females,2016,120.0,0.004496065942300487,0.9999999999999999
297,$100-<125k,"Halifax, Nova Scotia",65 years and over,Females,2016,320.0,0.009324009324009324,0.009324009324009324
298,$125-<150k,"Halifax, Nova Scotia",65 years and over,Females,2016,320.0,0.009324009324009324,0.018648018648018648
299,$150-<175k,"Halifax, Nova Scotia",65 years and over,Females,2016,95.0,0.002768065268065268,0.021416083916083916
300,$175-<200k,"Halifax, Nova Scotia",65 years and over,Females,2016,95.0,0.002768065268065268,0.024184149184149184
301,$200-225k,"Halifax, Nova Scotia",65 years and over,Females,2016,35.0,0.0010198135198135198,0.025203962703962704
302,$25-<50k,"Halifax, Nova Scotia",65 years and over,Females,2016,11510.0,0.3353729603729604,0.3605769230769231
303,$50-<75k,"Halifax, Nova Scotia",65 years and over,Females,2016,3890.0,0.11334498834498835,0.4739219114219114
304,$75-<100k,"Halifax, Nova Scotia",65 years and over,Females,2016,1110.0,0.032342657342657344,0.5062645687645688
305,0-<25k,"Halifax, Nova Scotia",65 years and over,Females,2016,16800.0,0.48951048951048953,0.9957750582750584
306,225-250k,"Halifax, Nova Scotia",65 years and over,Females,2016,35.0,0.0010198135198135198,0.9967948717948719
307,>250k,"Halifax, Nova Scotia",65 years and over,Females,2016,110.0,0.003205128205128205,1.0000000000000002
308,$100-<125k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,3790.0,0.04984218832193582,0.04984218832193582
309,$125-<150k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,3790.0,0.04984218832193582,0.09968437664387164
310,$150-<175k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,1315.0,0.01729352972119937,0.11697790636507101
311,$175-<200k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,1315.0,0.01729352972119937,0.13427143608627037
312,$200-225k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,500.0,0.006575486586007364,0.14084692267227775
313,$25-<50k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,19340.0,0.25433982114676484,0.3951867438190426
314,$50-<75k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,14060.0,0.1849026827985271,0.5800894266175697
315,$75-<100k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,8610.0,0.11322987901104682,0.6933193056286165
316,0-<25k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,21600.0,0.2840610205155181,0.9773803261441347
317,225-250k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,500.0,0.006575486586007364,0.9839558127301421
318,>250k,"St. John's, Newfoundland and Labrador",All age groups,Males,2016,1220.0,0.01604418726985797,1.0
319,$100-<125k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,,,
320,$125-<150k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,,,
321,$150-<175k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,,,
322,$175-<200k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,,,
323,$200-225k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,,,
324,$25-<50k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,1580.0,,
325,$50-<75k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,360.0,,
326,$75-<100k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,110.0,,
327,0-<25k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,6370.0,,
328,225-250k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,,,
329,>250k,"St. John's, Newfoundland and Labrador",0 to 24 years,Males,2016,0.0,,
330,$100-<125k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,665.0,0.04864667154352597,0.04864667154352597
331,$125-<150k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,665.0,0.04864667154352597,0.09729334308705194
332,$150-<175k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,160.0,0.011704462326261888,0.10899780541331383
333,$175-<200k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,160.0,0.011704462326261888,0.12070226773957572
334,$200-225k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,30.0,0.0021945866861741038,0.12289685442574982
335,$25-<50k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,3850.0,0.2816386247256767,0.4045354791514265
336,$50-<75k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,2670.0,0.19531821506949523,0.5998536942209217
337,$75-<100k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,1600.0,0.11704462326261887,0.7168983174835406
338,0-<25k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,3800.0,0.2779809802487198,0.9948792977322605
339,225-250k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,30.0,0.0021945866861741038,0.9970738844184346
340,>250k,"St. John's, Newfoundland and Labrador",25 to 34 years,Males,2016,40.0,0.002926115581565472,1.0
341,$100-<125k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,1025.0,0.07581360946745562,0.07581360946745562
342,$125-<150k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,1025.0,0.07581360946745562,0.15162721893491124
343,$150-<175k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,390.0,0.028846153846153848,0.1804733727810651
344,$175-<200k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,390.0,0.028846153846153848,0.20931952662721895
345,$200-225k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,145.0,0.010724852071005916,0.22004437869822485
346,$25-<50k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,2880.0,0.21301775147928995,0.4330621301775148
347,$50-<75k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,2930.0,0.21671597633136094,0.6497781065088758
348,$75-<100k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,2170.0,0.16050295857988164,0.8102810650887574
349,0-<25k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,2140.0,0.15828402366863906,0.9685650887573964
350,225-250k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,145.0,0.010724852071005916,0.9792899408284024
351,>250k,"St. John's, Newfoundland and Labrador",35 to 44 years,Males,2016,280.0,0.020710059171597635,1.0
352,$100-<125k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,1055.0,0.07617328519855596,0.07617328519855596
353,$125-<150k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,1055.0,0.07617328519855596,0.1523465703971119
354,$150-<175k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,380.0,0.027436823104693142,0.17978339350180506
355,$175-<200k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,380.0,0.027436823104693142,0.2072202166064982
356,$200-225k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,160.0,0.011552346570397111,0.2187725631768953
357,$25-<50k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,2830.0,0.2043321299638989,0.42310469314079424
358,$50-<75k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,2970.0,0.21444043321299638,0.6375451263537906
359,$75-<100k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,2300.0,0.16606498194945848,0.8036101083032491
360,0-<25k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,2170.0,0.15667870036101084,0.9602888086642599
361,225-250k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,160.0,0.011552346570397111,0.9718411552346571
362,>250k,"St. John's, Newfoundland and Labrador",45 to 54 years,Males,2016,390.0,0.02815884476534296,1.0
363,$100-<125k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,720.0,0.05603112840466926,0.05603112840466926
364,$125-<150k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,720.0,0.05603112840466926,0.11206225680933853
365,$150-<175k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,270.0,0.021011673151750974,0.1330739299610895
366,$175-<200k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,270.0,0.021011673151750974,0.15408560311284047
367,$200-225k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,115.0,0.00894941634241245,0.16303501945525292
368,$25-<50k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,3150.0,0.245136186770428,0.4081712062256809
369,$50-<75k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,2790.0,0.2171206225680934,0.6252918287937743
370,$75-<100k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,1560.0,0.12140077821011673,0.7466926070038911
371,0-<25k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,2780.0,0.21634241245136188,0.9630350194552529
372,225-250k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,115.0,0.00894941634241245,0.9719844357976654
373,>250k,"St. John's, Newfoundland and Labrador",55 to 64 years,Males,2016,360.0,0.02801556420233463,1.0
374,$100-<125k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,290.0,0.02121433796634967,0.02121433796634967
375,$125-<150k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,290.0,0.02121433796634967,0.04242867593269934
376,$150-<175k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,105.0,0.007681053401609363,0.050109729334308704
377,$175-<200k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,105.0,0.007681053401609363,0.05779078273591807
378,$200-225k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,50.0,0.0036576444769568397,0.061448427212874905
379,$25-<50k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,5050.0,0.3694220921726408,0.43087051938551574
380,$50-<75k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,2340.0,0.1711777615215801,0.6020482809070958
381,$75-<100k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,880.0,0.06437454279444038,0.6664228237015362
382,0-<25k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,4350.0,0.3182150694952451,0.9846378931967812
383,225-250k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,50.0,0.0036576444769568397,0.988295537673738
384,>250k,"St. John's, Newfoundland and Labrador",65 years and over,Males,2016,160.0,0.011704462326261888,0.9999999999999999
385,$100-<125k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,1565.0,0.01893756050338819,0.01893756050338819
386,$125-<150k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,1565.0,0.01893756050338819,0.03787512100677638
387,$150-<175k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,375.0,0.004537754114230397,0.04241287512100678
388,$175-<200k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,375.0,0.004537754114230397,0.04695062923523717
389,$200-225k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,115.0,0.0013915779283639883,0.04834220716360116
390,$25-<50k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,26100.0,0.3158276863504356,0.3641698935140368
391,$50-<75k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,13250.0,0.16033397870280736,0.5245038722168441
392,$75-<100k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,7170.0,0.08676185866408519,0.6112657308809293
393,0-<25k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,31680.0,0.38334946757018395,0.9946151984511132
394,225-250k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,115.0,0.0013915779283639883,0.9960067763794772
395,>250k,"St. John's, Newfoundland and Labrador",All age groups,Females,2016,330.0,0.003993223620522749,1.0
396,$100-<125k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,,,
397,$125-<150k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,,,
398,$150-<175k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,,,
399,$175-<200k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,,,
400,$200-225k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,,,
401,$25-<50k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,1380.0,,
402,$50-<75k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,200.0,,
403,$75-<100k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,0.0,,
404,0-<25k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,7020.0,,
405,225-250k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,,,
406,>250k,"St. John's, Newfoundland and Labrador",0 to 24 years,Females,2016,0.0,,
407,$100-<125k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,175.0,0.012144344205412909,0.012144344205412909
408,$125-<150k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,175.0,0.012144344205412909,0.024288688410825817
409,$150-<175k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,30.0,0.002081887578070784,0.0263705759888966
410,$175-<200k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,30.0,0.002081887578070784,0.028452463566967384
411,$200-225k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,5.0,0.00034698126301179735,0.02879944482997918
412,$25-<50k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,5560.0,0.38584316446911865,0.41464260929909785
413,$50-<75k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,2680.0,0.18598195697432338,0.6006245662734212
414,$75-<100k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,1280.0,0.08882720333102012,0.6894517696044413
415,0-<25k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,4450.0,0.30881332408049966,0.998265093684941
416,225-250k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,5.0,0.00034698126301179735,0.9986120749479528
417,>250k,"St. John's, Newfoundland and Labrador",25 to 34 years,Females,2016,20.0,0.0013879250520471894,1.0
418,$100-<125k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,400.0,0.027643400138217002,0.027643400138217002
419,$125-<150k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,400.0,0.027643400138217002,0.055286800276434005
420,$150-<175k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,110.0,0.007601935038009675,0.06288873531444368
421,$175-<200k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,110.0,0.007601935038009675,0.07049067035245335
422,$200-225k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,35.0,0.0024187975120939877,0.07290946786454734
423,$25-<50k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,4490.0,0.3102971665514858,0.38320663441603314
424,$50-<75k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,3190.0,0.22045611610228058,0.6036627505183138
425,$75-<100k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,2140.0,0.14789219073946094,0.7515549412577747
426,0-<25k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,3470.0,0.2398064961990325,0.9913614374568072
427,225-250k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,35.0,0.0024187975120939877,0.9937802349689011
428,>250k,"St. John's, Newfoundland and Labrador",35 to 44 years,Females,2016,90.0,0.006219765031098825,0.9999999999999999
429,$100-<125k,"St. John's, Newfoundland and Labrador",45 to 54 years,Females,2016,545.0,0.03694915254237288,0.03694915254237288
430,$125-<150k,"St. John's, Newfoundland and Labrador",45 to 54 years,Females,2016,545.0,0.03694915254237288,0.07389830508474576
431,$150-<175k,"St. John's, Newfoundland and Labrador",45 to 54 years,Females,2016,110.0,0.007457627118644068,0.08135593220338982
432,$175-<200k,"St. John's, Newfoundland and Labrador",45 to 54 years,Females,2016,110.0,0.007457627118644068,0.08881355932203389
433,$200-225k,"St. John's, Newfoundland and Labrador",45 to 54 years,Females,2016,35.0,0.0023728813559322033,0.0911864406779661
