,Age,Income,Location,Sex,Year,count,cumulative_percent,percentage
813,35 to 44 years,>250k,"Ottawa-Gatineau, Ontario part",Males,2016.0,880.0,1.0000000000000002,0.015235457063711912
814,45 to 54 years,$0-<25k,"Ottawa-Gatineau, Ontario part",Males,2016.0,11370.0,0.173720397249809,0.173720397249809
815,45 to 54 years,$25-<50k,"Ottawa-Gatineau, Ontario part",Males,2016.0,10520.0,0.334453781512605,0.16073338426279601
816,45 to 54 years,$50-<75k,"Ottawa-Gatineau, Ontario part",Males,2016.0,10930.0,0.5014514896867838,0.16699770817417875
817,45 to 54 years,$75-<100k,"Ottawa-Gatineau, Ontario part",Males,2016.0,11560.0,0.6780748663101603,0.17662337662337663
818,45 to 54 years,$100-<125k,"Ottawa-Gatineau, Ontario part",Males,2016.0,6925.0,0.7838808250572955,0.10580595874713522
819,45 to 54 years,$125-<150k,"Ottawa-Gatineau, Ontario part",Males,2016.0,6925.0,0.8896867838044307,0.10580595874713522
820,45 to 54 years,$150-<175k,"Ottawa-Gatineau, Ontario part",Males,2016.0,1960.0,0.9196333078686018,0.029946524064171122
821,45 to 54 years,$175-<200k,"Ottawa-Gatineau, Ontario part",Males,2016.0,1960.0,0.9495798319327728,0.029946524064171122
822,45 to 54 years,$200-225k,"Ottawa-Gatineau, Ontario part",Males,2016.0,720.0,0.9605805958747132,0.011000763941940413
823,45 to 54 years,225-250k,"Ottawa-Gatineau, Ontario part",Males,2016.0,720.0,0.9715813598166536,0.011000763941940413
824,45 to 54 years,>250k,"Ottawa-Gatineau, Ontario part",Males,2016.0,1860.0,0.9999999999999997,0.028418640183346066
825,55 to 64 years,$0-<25k,"Ottawa-Gatineau, Ontario part",Males,2016.0,12510.0,0.21639854696419306,0.21639854696419306
826,55 to 64 years,$25-<50k,"Ottawa-Gatineau, Ontario part",Males,2016.0,11270.0,0.4113475177304965,0.1949489707663034
827,55 to 64 years,$50-<75k,"Ottawa-Gatineau, Ontario part",Males,2016.0,10850.0,0.5990313094620309,0.18768379173153435
828,55 to 64 years,$75-<100k,"Ottawa-Gatineau, Ontario part",Males,2016.0,8380.0,0.7439889292509947,0.14495761978896385
829,55 to 64 years,$100-<125k,"Ottawa-Gatineau, Ontario part",Males,2016.0,4500.0,0.821830133194949,0.07784120394395433
830,55 to 64 years,$125-<150k,"Ottawa-Gatineau, Ontario part",Males,2016.0,4500.0,0.8996713371389033,0.07784120394395433
831,55 to 64 years,$150-<175k,"Ottawa-Gatineau, Ontario part",Males,2016.0,1535.0,0.9262238367064523,0.026552499567548866
832,55 to 64 years,$175-<200k,"Ottawa-Gatineau, Ontario part",Males,2016.0,1535.0,0.9527763362740012,0.026552499567548866
833,55 to 64 years,$200-225k,"Ottawa-Gatineau, Ontario part",Males,2016.0,585.0,0.9628956927867153,0.010119356512714063
834,55 to 64 years,225-250k,"Ottawa-Gatineau, Ontario part",Males,2016.0,585.0,0.9730150492994294,0.010119356512714063
835,55 to 64 years,>250k,"Ottawa-Gatineau, Ontario part",Males,2016.0,1560.0,1.0000000000000002,0.026984950700570835
836,65 years and over,$0-<25k,"Ottawa-Gatineau, Ontario part",Males,2016.0,15340.0,0.2305380222422603,0.2305380222422603
837,65 years and over,$25-<50k,"Ottawa-Gatineau, Ontario part",Males,2016.0,17570.0,0.49458972046889094,0.2640516982266306
838,65 years and over,$50-<75k,"Ottawa-Gatineau, Ontario part",Males,2016.0,16070.0,0.7360985873159003,0.2415088668470093
839,65 years and over,$75-<100k,"Ottawa-Gatineau, Ontario part",Males,2016.0,9130.0,0.8733092876465285,0.13721070033062818
840,65 years and over,$100-<125k,"Ottawa-Gatineau, Ontario part",Males,2016.0,2750.0,0.9146378118425008,0.04132852419597235
841,65 years and over,$125-<150k,"Ottawa-Gatineau, Ontario part",Males,2016.0,2750.0,0.9559663360384731,0.04132852419597235
842,65 years and over,$150-<175k,"Ottawa-Gatineau, Ontario part",Males,2016.0,750.0,0.9672377517282837,0.01127141568981064
843,65 years and over,$175-<200k,"Ottawa-Gatineau, Ontario part",Males,2016.0,750.0,0.9785091674180943,0.01127141568981064
844,65 years and over,$200-225k,"Ottawa-Gatineau, Ontario part",Males,2016.0,280.0,0.982717162608957,0.004207995190862639
845,65 years and over,225-250k,"Ottawa-Gatineau, Ontario part",Males,2016.0,280.0,0.9869251577998197,0.004207995190862639
846,65 years and over,>250k,"Ottawa-Gatineau, Ontario part",Males,2016.0,870.0,1.0,0.013074842200180343
847,All age groups,$0-<25k,"Ottawa-Gatineau, Ontario part",Females,2016.0,136680.0,0.3578666247741733,0.3578666247741733
848,All age groups,$25-<50k,"Ottawa-Gatineau, Ontario part",Females,2016.0,97850.0,0.6140654046553033,0.25619877988113005
849,All age groups,$50-<75k,"Ottawa-Gatineau, Ontario part",Females,2016.0,71360.0,0.8009059251695337,0.18684052051423036
850,All age groups,$75-<100k,"Ottawa-Gatineau, Ontario part",Females,2016.0,42840.0,0.9130730762181553,0.11216715104862147
851,All age groups,$100-<125k,"Ottawa-Gatineau, Ontario part",Females,2016.0,12495.0,0.9457884952740032,0.03271541905584793
852,All age groups,$125-<150k,"Ottawa-Gatineau, Ontario part",Females,2016.0,12495.0,0.9785039143298512,0.03271541905584793
853,All age groups,$150-<175k,"Ottawa-Gatineau, Ontario part",Females,2016.0,2475.0,0.9849841594009375,0.006480245071086325
854,All age groups,$175-<200k,"Ottawa-Gatineau, Ontario part",Females,2016.0,2475.0,0.9914644044720239,0.006480245071086325
855,All age groups,$200-225k,"Ottawa-Gatineau, Ontario part",Females,2016.0,775.0,0.9934935721205459,0.0020291676485219806
856,All age groups,225-250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,775.0,0.9955227397690679,0.0020291676485219806
857,All age groups,>250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,1710.0,1.0000000000000002,0.00447726023093237
858,0 to 24 years,$0-<25k,"Ottawa-Gatineau, Ontario part",Females,2016.0,34160.0,,
859,0 to 24 years,$25-<50k,"Ottawa-Gatineau, Ontario part",Females,2016.0,6630.0,,
860,0 to 24 years,$50-<75k,"Ottawa-Gatineau, Ontario part",Females,2016.0,1220.0,,
861,0 to 24 years,$75-<100k,"Ottawa-Gatineau, Ontario part",Females,2016.0,160.0,,
862,0 to 24 years,$100-<125k,"Ottawa-Gatineau, Ontario part",Females,2016.0,35.0,,
863,0 to 24 years,$125-<150k,"Ottawa-Gatineau, Ontario part",Females,2016.0,35.0,,
864,0 to 24 years,$150-<175k,"Ottawa-Gatineau, Ontario part",Females,2016.0,,,
865,0 to 24 years,$175-<200k,"Ottawa-Gatineau, Ontario part",Females,2016.0,,,
866,0 to 24 years,$200-225k,"Ottawa-Gatineau, Ontario part",Females,2016.0,,,
867,0 to 24 years,225-250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,,,
868,0 to 24 years,>250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,0.0,,
869,25 to 34 years,$0-<25k,"Ottawa-Gatineau, Ontario part",Females,2016.0,20090.0,0.318990155604954,0.318990155604954
870,25 to 34 years,$25-<50k,"Ottawa-Gatineau, Ontario part",Females,2016.0,20760.0,0.6486186090822483,0.32962845347729436
871,25 to 34 years,$50-<75k,"Ottawa-Gatineau, Ontario part",Females,2016.0,14600.0,0.8804382343601143,0.23181962527786598
872,25 to 34 years,$75-<100k,"Ottawa-Gatineau, Ontario part",Females,2016.0,5930.0,0.97459510955859,0.09415687519847571
873,25 to 34 years,$100-<125k,"Ottawa-Gatineau, Ontario part",Females,2016.0,675.0,0.9853127977135598,0.010717688154969832
874,25 to 34 years,$125-<150k,"Ottawa-Gatineau, Ontario part",Females,2016.0,675.0,0.9960304858685297,0.010717688154969832
875,25 to 34 years,$150-<175k,"Ottawa-Gatineau, Ontario part",Females,2016.0,75.0,0.9972213401079708,0.0011908542394410925
876,25 to 34 years,$175-<200k,"Ottawa-Gatineau, Ontario part",Females,2016.0,75.0,0.9984121943474119,0.0011908542394410925
877,25 to 34 years,$200-225k,"Ottawa-Gatineau, Ontario part",Females,2016.0,30.0,0.9988885360431884,0.000476341695776437
878,25 to 34 years,225-250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,30.0,0.9993648777389649,0.000476341695776437
879,25 to 34 years,>250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,40.0,1.0000000000000002,0.0006351222610352493
880,35 to 44 years,$0-<25k,"Ottawa-Gatineau, Ontario part",Females,2016.0,15820.0,0.24049863180297962,0.24049863180297962
881,35 to 44 years,$25-<50k,"Ottawa-Gatineau, Ontario part",Females,2016.0,15070.0,0.4695956217695348,0.22909698996655517
882,35 to 44 years,$50-<75k,"Ottawa-Gatineau, Ontario part",Females,2016.0,14260.0,0.6863788385527516,0.21678321678321677
883,35 to 44 years,$75-<100k,"Ottawa-Gatineau, Ontario part",Females,2016.0,12190.0,0.8716935238674369,0.1853146853146853
884,35 to 44 years,$100-<125k,"Ottawa-Gatineau, Ontario part",Females,2016.0,3480.0,0.9245971419884463,0.052903618121009424
885,35 to 44 years,$125-<150k,"Ottawa-Gatineau, Ontario part",Females,2016.0,3480.0,0.9775007601094557,0.052903618121009424
886,35 to 44 years,$150-<175k,"Ottawa-Gatineau, Ontario part",Females,2016.0,455.0,0.9844177561568865,0.00691699604743083
887,35 to 44 years,$175-<200k,"Ottawa-Gatineau, Ontario part",Females,2016.0,455.0,0.9913347522043173,0.00691699604743083
888,35 to 44 years,$200-225k,"Ottawa-Gatineau, Ontario part",Females,2016.0,155.0,0.9936910915171784,0.002356339312861052
889,35 to 44 years,225-250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,155.0,0.9960474308300394,0.002356339312861052
890,35 to 44 years,>250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,260.0,0.9999999999999999,0.003952569169960474
891,45 to 54 years,$0-<25k,"Ottawa-Gatineau, Ontario part",Females,2016.0,16520.0,0.23945499347731555,0.23945499347731555
892,45 to 54 years,$25-<50k,"Ottawa-Gatineau, Ontario part",Females,2016.0,14830.0,0.4544136831424844,0.21495868966516887
893,45 to 54 years,$50-<75k,"Ottawa-Gatineau, Ontario part",Females,2016.0,14210.0,0.6603855631250906,0.2059718799826062
894,45 to 54 years,$75-<100k,"Ottawa-Gatineau, Ontario part",Females,2016.0,11890.0,0.8327293810697203,0.17234381794462966
895,45 to 54 years,$100-<125k,"Ottawa-Gatineau, Ontario part",Females,2016.0,4320.0,0.8953471517611248,0.06261777069140455
896,45 to 54 years,$125-<150k,"Ottawa-Gatineau, Ontario part",Females,2016.0,4320.0,0.9579649224525293,0.06261777069140455
897,45 to 54 years,$150-<175k,"Ottawa-Gatineau, Ontario part",Females,2016.0,915.0,0.9712277141614726,0.013262791708943325
898,45 to 54 years,$175-<200k,"Ottawa-Gatineau, Ontario part",Females,2016.0,915.0,0.9844905058704159,0.013262791708943325
899,45 to 54 years,$200-225k,"Ottawa-Gatineau, Ontario part",Females,2016.0,260.0,0.9882591679953615,0.0037686621249456444
900,45 to 54 years,225-250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,260.0,0.9920278301203072,0.0037686621249456444
901,45 to 54 years,>250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,550.0,0.9999999999999999,0.007972169879692709
902,55 to 64 years,$0-<25k,"Ottawa-Gatineau, Ontario part",Females,2016.0,17980.0,0.29743589743589743,0.29743589743589743
903,55 to 64 years,$25-<50k,"Ottawa-Gatineau, Ontario part",Females,2016.0,14530.0,0.5377998345740281,0.24036393713813067
904,55 to 64 years,$50-<75k,"Ottawa-Gatineau, Ontario part",Females,2016.0,12960.0,0.752191894127378,0.2143920595533499
905,55 to 64 years,$75-<100k,"Ottawa-Gatineau, Ontario part",Females,2016.0,7650.0,0.8787427626137303,0.12655086848635236
906,55 to 64 years,$100-<125k,"Ottawa-Gatineau, Ontario part",Females,2016.0,2600.0,0.9217535153019023,0.043010752688172046
907,55 to 64 years,$125-<150k,"Ottawa-Gatineau, Ontario part",Females,2016.0,2600.0,0.9647642679900743,0.043010752688172046
908,55 to 64 years,$150-<175k,"Ottawa-Gatineau, Ontario part",Females,2016.0,650.0,0.9755169561621173,0.010752688172043012
909,55 to 64 years,$175-<200k,"Ottawa-Gatineau, Ontario part",Females,2016.0,650.0,0.9862696443341603,0.010752688172043012
910,55 to 64 years,$200-225k,"Ottawa-Gatineau, Ontario part",Females,2016.0,195.0,0.9894954507857732,0.0032258064516129032
911,55 to 64 years,225-250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,195.0,0.992721257237386,0.0032258064516129032
912,55 to 64 years,>250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,440.0,0.9999999999999998,0.00727874276261373
913,65 years and over,$0-<25k,"Ottawa-Gatineau, Ontario part",Females,2016.0,32110.0,0.39418119322366807,0.39418119322366807
914,65 years and over,$25-<50k,"Ottawa-Gatineau, Ontario part",Females,2016.0,26020.0,0.7136017677387675,0.3194205745150994
915,65 years and over,$50-<75k,"Ottawa-Gatineau, Ontario part",Females,2016.0,14100.0,0.886692855389148,0.17309108765038056
916,65 years and over,$75-<100k,"Ottawa-Gatineau, Ontario part",Females,2016.0,5030.0,0.9484409526147802,0.06174809722563221
917,65 years and over,$100-<125k,"Ottawa-Gatineau, Ontario part",Females,2016.0,1390.0,0.9655045421065553,0.017063589491775104
918,65 years and over,$125-<150k,"Ottawa-Gatineau, Ontario part",Females,2016.0,1390.0,0.9825681315983305,0.017063589491775104
919,65 years and over,$150-<175k,"Ottawa-Gatineau, Ontario part",Females,2016.0,365.0,0.9870488583353794,0.0044807267370488586
920,65 years and over,$175-<200k,"Ottawa-Gatineau, Ontario part",Females,2016.0,365.0,0.9915295850724283,0.0044807267370488586
921,65 years and over,$200-225k,"Ottawa-Gatineau, Ontario part",Females,2016.0,140.0,0.9932482199852689,0.001718634912840658
922,65 years and over,225-250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,140.0,0.9949668548981095,0.001718634912840658
923,65 years and over,>250k,"Ottawa-Gatineau, Ontario part",Females,2016.0,410.0,1.0,0.005033145101890499
924,All age groups,$0-<25k,"Toronto, Ontario",Males,2016.0,804820.0,0.37092410716343205,0.37092410716343205
925,All age groups,$25-<50k,"Toronto, Ontario",Males,2016.0,521000.0,0.6110417233162961,0.24011761615286412
926,All age groups,$50-<75k,"Toronto, Ontario",Males,2016.0,339450.0,0.7674868764892131,0.15644515317291693
927,All age groups,$75-<100k,"Toronto, Ontario",Males,2016.0,213180.0,0.8657369214248515,0.09825004493563834
928,All age groups,$100-<125k,"Toronto, Ontario",Males,2016.0,84490.0,0.9046765325357066,0.03893961111085507
929,All age groups,$125-<150k,"Toronto, Ontario",Males,2016.0,84490.0,0.9436161436465617,0.03893961111085507
930,All age groups,$150-<175k,"Toronto, Ontario",Males,2016.0,26440.0,0.955801767007563,0.012185623361001397
931,All age groups,$175-<200k,"Toronto, Ontario",Males,2016.0,26440.0,0.9679873903685644,0.012185623361001397
932,All age groups,$200-225k,"Toronto, Ontario",Males,2016.0,12005.0,0.9735202348636031,0.005532844495038645
933,All age groups,225-250k,"Toronto, Ontario",Males,2016.0,12005.0,0.9790530793586417,0.005532844495038645
934,All age groups,>250k,"Toronto, Ontario",Males,2016.0,45450.0,1.0,0.0209469206413583
935,0 to 24 years,$0-<25k,"Toronto, Ontario",Males,2016.0,211570.0,0.7926641939230452,0.7926641939230452
936,0 to 24 years,$25-<50k,"Toronto, Ontario",Males,2016.0,43040.0,0.9539170506912442,0.16125285676819903
937,0 to 24 years,$50-<75k,"Toronto, Ontario",Males,2016.0,8990.0,0.9875988160803266,0.03368176538908246
938,0 to 24 years,$75-<100k,"Toronto, Ontario",Males,2016.0,2090.0,0.9954291708815705,0.007830354801243866
939,0 to 24 years,$100-<125k,"Toronto, Ontario",Males,2016.0,450.0,0.9971151324416468,0.0016859615600764303
940,0 to 24 years,$125-<150k,"Toronto, Ontario",Males,2016.0,450.0,0.9988010940017232,0.0016859615600764303
941,0 to 24 years,$150-<175k,"Toronto, Ontario",Males,2016.0,105.0,0.9991944850324077,0.0003933910306845004
942,0 to 24 years,$175-<200k,"Toronto, Ontario",Males,2016.0,105.0,0.9995878760630922,0.0003933910306845004
943,0 to 24 years,$200-225k,"Toronto, Ontario",Males,2016.0,30.0,0.9997002735004306,0.00011239743733842868
944,0 to 24 years,225-250k,"Toronto, Ontario",Males,2016.0,30.0,0.9998126709377689,0.00011239743733842868
945,0 to 24 years,>250k,"Toronto, Ontario",Males,2016.0,50.0,0.9999999999999997,0.00018732906223071447
946,25 to 34 years,$0-<25k,"Toronto, Ontario",Males,2016.0,133170.0,0.338760143471293,0.338760143471293
947,25 to 34 years,$25-<50k,"Toronto, Ontario",Males,2016.0,114330.0,0.6295947699117295,0.2908346264404365
948,25 to 34 years,$50-<75k,"Toronto, Ontario",Males,2016.0,75060.0,0.8205336928595048,0.19093892294777542
949,25 to 34 years,$75-<100k,"Toronto, Ontario",Males,2016.0,40860.0,0.924474065783114,0.10394037292360916
950,25 to 34 years,$100-<125k,"Toronto, Ontario",Males,2016.0,10870.0,0.9521253593141867,0.027651293531072728
951,25 to 34 years,$125-<150k,"Toronto, Ontario",Males,2016.0,10870.0,0.9797766528452595,0.027651293531072728
952,25 to 34 years,$150-<175k,"Toronto, Ontario",Males,2016.0,2230.0,0.9854493653175955,0.005672712472335987
953,25 to 34 years,$175-<200k,"Toronto, Ontario",Males,2016.0,2230.0,0.9911220777899316,0.005672712472335987
954,25 to 34 years,$200-225k,"Toronto, Ontario",Males,2016.0,805.0,0.9931698506779273,0.002047772887995726
955,25 to 34 years,225-250k,"Toronto, Ontario",Males,2016.0,805.0,0.995217623565923,0.002047772887995726
956,25 to 34 years,>250k,"Toronto, Ontario",Males,2016.0,1880.0,1.0,0.004782376434076976
957,35 to 44 years,$0-<25k,"Toronto, Ontario",Males,2016.0,91960.0,0.24503064215294432,0.24503064215294432
958,35 to 44 years,$25-<50k,"Toronto, Ontario",Males,2016.0,84470.0,0.47010391686650677,0.22507327471356248
959,35 to 44 years,$50-<75k,"Toronto, Ontario",Males,2016.0,69240.0,0.6545963229416467,0.1844924060751399
960,35 to 44 years,$75-<100k,"Toronto, Ontario",Males,2016.0,54260.0,0.7991739941380229,0.14457767119637624
961,35 to 44 years,$100-<125k,"Toronto, Ontario",Males,2016.0,23060.0,0.8606181721289635,0.06144417799094058
962,35 to 44 years,$125-<150k,"Toronto, Ontario",Males,2016.0,23060.0,0.9220623501199041,0.06144417799094058
963,35 to 44 years,$150-<175k,"Toronto, Ontario",Males,2016.0,6890.0,0.9404209965361044,0.018358646416200372
964,35 to 44 years,$175-<200k,"Toronto, Ontario",Males,2016.0,6890.0,0.9587796429523048,0.018358646416200372
965,35 to 44 years,$200-225k,"Toronto, Ontario",Males,2016.0,2960.0,0.9666666666666667,0.007887023714361844
966,35 to 44 years,225-250k,"Toronto, Ontario",Males,2016.0,2960.0,0.9745536903810286,0.007887023714361844
967,35 to 44 years,>250k,"Toronto, Ontario",Males,2016.0,9550.0,1.0,0.02544630961897149
968,45 to 54 years,$0-<25k,"Toronto, Ontario",Males,2016.0,104750.0,0.2546555161180532,0.2546555161180532
969,45 to 54 years,$25-<50k,"Toronto, Ontario",Males,2016.0,88750.0,0.47041376963096226,0.21575825351290903
970,45 to 54 years,$50-<75k,"Toronto, Ontario",Males,2016.0,74150.0,0.6506782710166772,0.18026450138571498
971,45 to 54 years,$75-<100k,"Toronto, Ontario",Males,2016.0,54680.0,0.7836096659697573,0.13293139495308018
972,45 to 54 years,$100-<125k,"Toronto, Ontario",Males,2016.0,24880.0,0.8440949093207565,0.060485243350999175
973,45 to 54 years,$125-<150k,"Toronto, Ontario",Males,2016.0,24880.0,0.9045801526717556,0.060485243350999175
974,45 to 54 years,$150-<175k,"Toronto, Ontario",Males,2016.0,8025.0,0.9240895609471482,0.01950940827539262
975,45 to 54 years,$175-<200k,"Toronto, Ontario",Males,2016.0,8025.0,0.9435989692225408,0.01950940827539262
976,45 to 54 years,$200-225k,"Toronto, Ontario",Males,2016.0,3810.0,0.9528613798803908,0.009262410657849954
977,45 to 54 years,225-250k,"Toronto, Ontario",Males,2016.0,3810.0,0.9621237905382407,0.009262410657849954
